OperationId,OperationName,FieldKey,NonZeroCount,DistinctValueCount,SampleValues,TokenRenderings,SemanticSummary,Confidence,TriageBucket,TriageScore,TriageNotes,ContextTags,Notes
18,MORALE_REGEN_CHANGE,ExtData[0].Val2,17,4,"2, 27, 33, 4",(none),ExtData slot 0 Val2 — ComponentOperation type code for this ext-data expression slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"17 non-zero observation(s) across 27 component row(s); example component ids: 11259, 12360, 14224, 14226, 17905, 23712, 4056, 4058, 4713, 4739, 7845, 7846. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Across all component operations in the extracted client BIN, ExtData Val2 consistently encodes a ComponentOperation-family type code identifying what kind of effect the slot describes (DAMAGE, STAT_CHANGE, HEAL, AP_CHANGE, etc.). 15 of 17 observed values (88%) resolve to a named ComponentOperation. Dominant observed values: 33=AUTO_ATTACK_ADJUST x7, 2=STAT_CHANGE x5, 4=DAMAGE_CHANGE x3, 27 x2. Values not yet present in the ComponentOperation enum represent undocumented operation type codes observed in client data."
18,MORALE_REGEN_CHANGE,ExtData[0].Val3,17,4,"1, 4, 6, 7",(none),ExtData slot 0 Val3 — application profile (delivery mode) for this ext-data sub-effect slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"17 non-zero observation(s) across 27 component row(s); example component ids: 11259, 12360, 14224, 14226, 17905, 23712, 4056, 4058, 4713, 4739, 7845, 7846. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val3 encodes the same profile-type across all component operations. Val3=1 (Direct): 66% of all records. Val3=4 (Event-triggered): 8%. Val3=5 (Periodic/recovery): 2%. Val3=6 (Rate-modifier): 11%. Val3=7 (Conditional/damage-variant): 10%, most common in DAMAGE-operation ext-data. 17 of 17 observed values (100%) map to a named application profile. Dominant observed values: 7 x7, 1 x5, 4 x3, 6 x2."
18,MORALE_REGEN_CHANGE,ExtData[0].Val4,17,1,8,(none),"ExtData slot 0 Val4 — layout tag for the ext-data slot encoding variant (8=Standard, 9=Requirement-conditional).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"17 non-zero observation(s) across 27 component row(s); example component ids: 11259, 12360, 14224, 14226, 17905, 23712, 4056, 4058, 4713, 4739, 7845, 7846. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val4 is almost always 8 (standard layout, 97% globally). Val4=9 marks requirement-conditional slots where Val6 carries a RequirementId chain reference. 17 of 17 observed values (100%) resolve to a named layout tag. Dominant observed values: 8 x17."
18,MORALE_REGEN_CHANGE,ExtData[0].Val6,7,7,"9205, 9206, 9207, 9208, 9209, 9210, 9211",(none),Exact raw values in this field match known RequirementId rows in abilityrequirementexport.bin.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"7 non-zero observation(s) across 27 component row(s); example component ids: 7845, 7846, 7847, 7848, 7849, 7850, 7851. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Every distinct observed value in this field matches a known RequirementId; example requirement ids: 9205, 9206, 9207, 9208, 9209, 9210, 9211."
18,MORALE_REGEN_CHANGE,ExtData[0].Val7,8,4,"1, 1800, 2000, 720",(none),ExtData slot 0 Val7 — context-dependent payload field; semantics vary by application profile (Val3) in the same slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"8 non-zero observation(s) across 27 component row(s); example component ids: 11259, 12360, 14224, 14226, 17905, 23712, 4056, 4058. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val7 is context-dependent on Val3 (application profile) in the same ext-data slot. Val3=1 (Direct, 66%): Val7=1 is a single-application marker (72% of Direct slots), Val7=0 means inactive (17%). Val3=4 (Event-triggered, 8%): Val7 encodes proc chance %, duration ms, or heal/damage amount depending on sub-op type (Val2). Val3=5 (Periodic, 2%): Val7 encodes an amount or count. Val3=6 (Rate-modifier, 11%): Val7 is expected to be 0 (85% of Rate-modifier slots). Val3=7 (Conditional, 10%): Val7 is expected to be 0 (99% of Conditional slots). Across all profiles for this slot: Val7=0 is 0% and Val7=1 is 62% of observations. Dominant observed values: 1 x5, 1800 x1, 2000 x1, 720 x1."
18,MORALE_REGEN_CHANGE,ExtData[0].Val8,3,1,1,(none),"ExtData slot 0 Val8 — proc-count/trigger-limit field (Val8=0=inactive, Val8=1=single-proc limit).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"3 non-zero observation(s) across 27 component row(s); example component ids: 14224, 14226, 17905. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val8=0 (94% globally) and Val8=1 (4% globally) account for 98%+ of all populated ExtData slots. Val8=1 is most notable in Event-triggered (Val3=4) sub-ops at 37% of those slots, likely encoding a single-proc limit. 100% of observations for this slot are Val8=0 or Val8=1. Dominant observed values: 1 x3."
18,MORALE_REGEN_CHANGE,ExtData[0].Val9,9,1,1,(none),"ExtData slot 0 Val9 — binary modifier flag (byte; Val9=0=inactive, Val9=1=modifier-set).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"9 non-zero observation(s) across 27 component row(s); example component ids: 4713, 4739, 7845, 7846, 7847, 7848, 7849, 7850, 7851. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val9 is a byte with near-binary distribution: Val9=0 (79% globally) and Val9=1 (20% globally) account for 99%+ of populated slots. Val9=1 is most common in Rate-modifier (Val3=6) sub-ops at 42%, suggesting it toggles a modifier variant. 100% of observations for this slot are Val9=0 or Val9=1. Dominant observed values: 1 x9."
18,MORALE_REGEN_CHANGE,ExtData[1].Val1,2,2,"2, 3",(none),"MORALE_REGEN_CHANGE ExtData Val1 — application scope selector (2=target, 3=tertiary scope variant).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 27 component row(s); example component ids: 14224, 23712. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. ExtData Val1 has 2 distinct values across MORALE_REGEN_CHANGE records: 2=target-scope (universal), 3=tertiary scope variant. Only 2 records have non-zero Val1. Retail name for Val1=3 is unresolved. Observed: 2 x1, 3 x1."
18,MORALE_REGEN_CHANGE,ExtData[1].Val2,2,2,"10, 4",(none),ExtData slot 1 Val2 — ComponentOperation type code for this ext-data expression slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 27 component row(s); example component ids: 14224, 23712. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Across all component operations in the extracted client BIN, ExtData Val2 consistently encodes a ComponentOperation-family type code identifying what kind of effect the slot describes (DAMAGE, STAT_CHANGE, HEAL, AP_CHANGE, etc.). 2 of 2 observed values (100%) resolve to a named ComponentOperation. Dominant observed values: 10=RESSURRECT x1, 4=DAMAGE_CHANGE x1. Values not yet present in the ComponentOperation enum represent undocumented operation type codes observed in client data."
18,MORALE_REGEN_CHANGE,ExtData[1].Val3,2,2,"1, 4",(none),ExtData slot 1 Val3 — application profile (delivery mode) for this ext-data sub-effect slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 27 component row(s); example component ids: 14224, 23712. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val3 encodes the same profile-type across all component operations. Val3=1 (Direct): 66% of all records. Val3=4 (Event-triggered): 8%. Val3=5 (Periodic/recovery): 2%. Val3=6 (Rate-modifier): 11%. Val3=7 (Conditional/damage-variant): 10%, most common in DAMAGE-operation ext-data. 2 of 2 observed values (100%) map to a named application profile. Dominant observed values: 1 x1, 4 x1."
18,MORALE_REGEN_CHANGE,ExtData[1].Val4,2,1,8,(none),"ExtData slot 1 Val4 — layout tag for the ext-data slot encoding variant (8=Standard, 9=Requirement-conditional).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 27 component row(s); example component ids: 14224, 23712. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val4 is almost always 8 (standard layout, 97% globally). Val4=9 marks requirement-conditional slots where Val6 carries a RequirementId chain reference. 2 of 2 observed values (100%) resolve to a named layout tag. Dominant observed values: 8 x2."
18,MORALE_REGEN_CHANGE,ExtData[1].Val6,1,1,9285,(none),Exact raw values in this field match known RequirementId rows in abilityrequirementexport.bin.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,1 non-zero observation(s) across 27 component row(s); example component ids: 14224. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Every distinct observed value in this field matches a known RequirementId; example requirement ids: 9285.
18,MORALE_REGEN_CHANGE,ExtData[1].Val7,2,2,"1, 3000",(none),ExtData slot 1 Val7 — context-dependent payload field; semantics vary by application profile (Val3) in the same slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 27 component row(s); example component ids: 14224, 23712. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val7 is context-dependent on Val3 (application profile) in the same ext-data slot. Val3=1 (Direct, 66%): Val7=1 is a single-application marker (72% of Direct slots), Val7=0 means inactive (17%). Val3=4 (Event-triggered, 8%): Val7 encodes proc chance %, duration ms, or heal/damage amount depending on sub-op type (Val2). Val3=5 (Periodic, 2%): Val7 encodes an amount or count. Val3=6 (Rate-modifier, 11%): Val7 is expected to be 0 (85% of Rate-modifier slots). Val3=7 (Conditional, 10%): Val7 is expected to be 0 (99% of Conditional slots). Across all profiles for this slot: Val7=0 is 0% and Val7=1 is 50% of observations. Dominant observed values: 1 x1, 3000 x1."
18,MORALE_REGEN_CHANGE,ExtData[1].Val8,2,1,1,(none),"ExtData slot 1 Val8 — proc-count/trigger-limit field (Val8=0=inactive, Val8=1=single-proc limit).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 27 component row(s); example component ids: 14224, 23712. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val8=0 (94% globally) and Val8=1 (4% globally) account for 98%+ of all populated ExtData slots. Val8=1 is most notable in Event-triggered (Val3=4) sub-ops at 37% of those slots, likely encoding a single-proc limit. 100% of observations for this slot are Val8=0 or Val8=1. Dominant observed values: 1 x2."
18,MORALE_REGEN_CHANGE,ExtData[1].Val9,1,1,1,(none),"ExtData slot 1 Val9 — binary modifier flag (byte; Val9=0=inactive, Val9=1=modifier-set).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"1 non-zero observation(s) across 27 component row(s); example component ids: 14224. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val9 is a byte with near-binary distribution: Val9=0 (79% globally) and Val9=1 (20% globally) account for 99%+ of populated slots. Val9=1 is most common in Rate-modifier (Val3=6) sub-ops at 42%, suggesting it toggles a modifier variant. 100% of observations for this slot are Val9=0 or Val9=1. Dominant observed values: 1 x1."
43,MOVEMENT_AUTOATTACK,Value08,2,1,1,(none),Value08 — binary activation flag (all non-zero values = 1; single-bit toggle pattern seen across operations).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 2 component row(s); example component ids: 3431, 9497. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Value08 has exactly one distinct non-zero value (1) in 2 observed records. This binary-flag pattern (Value08=1) is consistent across DAMAGE, STAT_CHANGE, BTA, VELOCITY, HEAL, SUMMON_MOUNT, MONSTER_CONTROLLER, and many other operations. Retail name unresolved."
43,MOVEMENT_AUTOATTACK,Value15,2,1,4,(none),"Value15 — CrowdControlTypes gate flag (1 distinct non-zero values, all valid CC bit combinations).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 2 component row(s); example component ids: 3431, 9497. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Value15 uses CrowdControlTypes bit encoding: 1=Snare, 2=Root, 4=Disarm, 8=Silence, 16=Knockdown, 32=Stagger, 64=bit6, 128=Grapple. All 1 distinct non-zero values decompose entirely into known CC bits. 0 = no CC gate (inactive). This CC-gate pattern appears across many operations. Retail name unresolved. Observed: 4 x2."
43,MOVEMENT_AUTOATTACK,Value[0],2,2,"21, 27",(none),Unknown op 43 Value[0] — sparse small-integer parameter (2 non-zero records; values 21 and 27).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 2 component row(s); example component ids: 3431, 9497. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Value[0] has 2 distinct values (21, 27) in only 2 op-43 records. Operation 43 has no confirmed retail name. Retail name unresolved."
43,MOVEMENT_AUTOATTACK,Multiplier[0],2,1,100,(none),Multiplier[0] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 2 component row(s); example component ids: 3431, 9497. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[0] is 100 in 2 of 2 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x2."
43,MOVEMENT_AUTOATTACK,Multiplier[1],2,1,100,(none),Multiplier[1] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 2 component row(s); example component ids: 3431, 9497. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[1] is 100 in 2 of 2 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x2."
43,MOVEMENT_AUTOATTACK,Multiplier[2],2,1,100,(none),Multiplier[2] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 2 component row(s); example component ids: 3431, 9497. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[2] is 100 in 2 of 2 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x2."
43,MOVEMENT_AUTOATTACK,Multiplier[3],2,1,100,(none),Multiplier[3] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 2 component row(s); example component ids: 3431, 9497. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[3] is 100 in 2 of 2 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x2."
43,MOVEMENT_AUTOATTACK,Multiplier[4],2,1,100,(none),Multiplier[4] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 2 component row(s); example component ids: 3431, 9497. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[4] is 100 in 2 of 2 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x2."
43,MOVEMENT_AUTOATTACK,Multiplier[5],2,1,100,(none),Multiplier[5] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 2 component row(s); example component ids: 3431, 9497. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[5] is 100 in 2 of 2 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x2."
43,MOVEMENT_AUTOATTACK,Multiplier[6],2,1,100,(none),Multiplier[6] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 2 component row(s); example component ids: 3431, 9497. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[6] is 100 in 2 of 2 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x2."
43,MOVEMENT_AUTOATTACK,Multiplier[7],2,1,100,(none),Multiplier[7] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,Damage,"2 non-zero observation(s) across 2 component row(s); example component ids: 3431, 9497. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[7] is 100 in 2 of 2 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x2."
0,NONE,Duration,1,1,60000,"DURA_HOURS, DURA_MINUTES, DURA_SECONDS",read the selected component's Duration field and format it as hours. read the selected component's Duration field and format it as minutes. read the selected component's Duration field and format it as seconds.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,1 non-zero observation(s) across 123 component row(s); example component ids: 11028. Layouts: u32-values. No direct operation-specific token evidence exists yet. These rows come from the same field key observed in other component operations and are therefore inferred for this operation.
0,NONE,Value08,1,1,1,(none),Value08 — binary activation flag (all non-zero values = 1; single-bit toggle pattern seen across operations).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"1 non-zero observation(s) across 123 component row(s); example component ids: 28595. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Value08 has exactly one distinct non-zero value (1) in 1 observed records. This binary-flag pattern (Value08=1) is consistent across DAMAGE, STAT_CHANGE, BTA, VELOCITY, HEAL, SUMMON_MOUNT, MONSTER_CONTROLLER, and many other operations. Retail name unresolved."
0,NONE,Multiplier[0],122,1,100,(none),Multiplier[0] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"122 non-zero observation(s) across 123 component row(s); example component ids: 11028, 25701, 25702, 25703, 25704, 25705, 25706, 25707, 25708, 25709, 25710, 25711. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[0] is 100 in 122 of 122 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x122."
0,NONE,Multiplier[1],122,1,100,(none),Multiplier[1] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"122 non-zero observation(s) across 123 component row(s); example component ids: 11028, 25701, 25702, 25703, 25704, 25705, 25706, 25707, 25708, 25709, 25710, 25711. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[1] is 100 in 122 of 122 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x122."
0,NONE,Multiplier[2],122,1,100,(none),Multiplier[2] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"122 non-zero observation(s) across 123 component row(s); example component ids: 11028, 25701, 25702, 25703, 25704, 25705, 25706, 25707, 25708, 25709, 25710, 25711. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[2] is 100 in 122 of 122 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x122."
0,NONE,Multiplier[3],122,1,100,(none),Multiplier[3] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"122 non-zero observation(s) across 123 component row(s); example component ids: 11028, 25701, 25702, 25703, 25704, 25705, 25706, 25707, 25708, 25709, 25710, 25711. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[3] is 100 in 122 of 122 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x122."
0,NONE,Multiplier[4],122,1,100,(none),Multiplier[4] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"122 non-zero observation(s) across 123 component row(s); example component ids: 11028, 25701, 25702, 25703, 25704, 25705, 25706, 25707, 25708, 25709, 25710, 25711. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[4] is 100 in 122 of 122 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x122."
0,NONE,Multiplier[5],122,1,100,(none),Multiplier[5] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"122 non-zero observation(s) across 123 component row(s); example component ids: 11028, 25701, 25702, 25703, 25704, 25705, 25706, 25707, 25708, 25709, 25710, 25711. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[5] is 100 in 122 of 122 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x122."
0,NONE,Multiplier[6],122,1,100,(none),Multiplier[6] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"122 non-zero observation(s) across 123 component row(s); example component ids: 11028, 25701, 25702, 25703, 25704, 25705, 25706, 25707, 25708, 25709, 25710, 25711. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[6] is 100 in 122 of 122 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x122."
0,NONE,Multiplier[7],122,1,100,(none),Multiplier[7] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"122 non-zero observation(s) across 123 component row(s); example component ids: 11028, 25701, 25702, 25703, 25704, 25705, 25706, 25707, 25708, 25709, 25710, 25711. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[7] is 100 in 122 of 122 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x122."
37,RANK_CHANGE,Value08,31,1,1,(none),Value08 — binary activation flag (all non-zero values = 1; single-bit toggle pattern seen across operations).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"31 non-zero observation(s) across 31 component row(s); example component ids: 13187, 13188, 13189, 13190, 13199, 14704, 14705, 14706, 14707, 14711, 14712, 14713. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Value08 has exactly one distinct non-zero value (1) in 31 observed records. This binary-flag pattern (Value08=1) is consistent across DAMAGE, STAT_CHANGE, BTA, VELOCITY, HEAL, SUMMON_MOUNT, MONSTER_CONTROLLER, and many other operations. Retail name unresolved."
37,RANK_CHANGE,Value[0],22,12,"11, 15, 23, 26, 39, 40, 41, 42, 43, 44, 45, 8",(none),"RANK_CHANGE Value[0] — rank level threshold or target rank (22 non-zero records, 12 distinct values: 8, 11, 15, 23, 26, 39–45).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"22 non-zero observation(s) across 31 component row(s); example component ids: 13187, 13188, 13189, 13190, 13199, 14704, 14705, 14706, 14707, 14711, 14712, 14713. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Value[0] has 12 distinct values in the range 8–45. These values align with WAR career rank levels (1–40) and renown rank thresholds. Likely encodes the target rank, minimum rank threshold, or rank-change delta for this component. Retail name unresolved. Observed: 40 x4, 15 x3, 26 x3, 39 x3, 8 x2, 11 x1, 23 x1, 41 x1, 42 x1, 43 x1, 44 x1, 45 x1."
37,RANK_CHANGE,Value[1],6,5,"10, 11, 12, 8, 9",(none),"RANK_CHANGE Value[1] — secondary rank level threshold (6 non-zero records, 5 distinct sequential values: 8–12).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"6 non-zero observation(s) across 31 component row(s); example component ids: 15862, 26960, 26961, 26962, 26963, 26964. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Value[1] has 5 sequential distinct values (8, 9, 10, 11, 12) — a contiguous rank range within WAR career levels. Likely encodes a secondary rank threshold or sub-range modifier. Retail name unresolved. Observed: 8 x2, 10 x1, 11 x1, 12 x1, 9 x1."
37,RANK_CHANGE,Multiplier[0],31,1,100,(none),Multiplier[0] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"31 non-zero observation(s) across 31 component row(s); example component ids: 13187, 13188, 13189, 13190, 13199, 14704, 14705, 14706, 14707, 14711, 14712, 14713. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[0] is 100 in 31 of 31 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x31."
37,RANK_CHANGE,Multiplier[1],31,1,100,(none),Multiplier[1] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"31 non-zero observation(s) across 31 component row(s); example component ids: 13187, 13188, 13189, 13190, 13199, 14704, 14705, 14706, 14707, 14711, 14712, 14713. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[1] is 100 in 31 of 31 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x31."
37,RANK_CHANGE,Multiplier[2],31,1,100,(none),Multiplier[2] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"31 non-zero observation(s) across 31 component row(s); example component ids: 13187, 13188, 13189, 13190, 13199, 14704, 14705, 14706, 14707, 14711, 14712, 14713. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[2] is 100 in 31 of 31 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x31."
37,RANK_CHANGE,Multiplier[3],31,1,100,(none),Multiplier[3] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,,"31 non-zero observation(s) across 31 component row(s); example component ids: 13187, 13188, 13189, 13190, 13199, 14704, 14705, 14706, 14707, 14711, 14712, 14713. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[3] is 100 in 31 of 31 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x31."
